piste,nimi,x_gk25,y_gk25,suunta,aika,vuosi,ha,pa,ka,ra,la,mp,rv,autot,Kk,Kuolleet,Loukkaant,Vakavuusko,Ontyyppi,Onluokka,Osallkm,Nopraj,Kvl,Raskaskvl,Tietyö,Onnettomuus
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,24,2013,113,9,1,0,7,0,0,130,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,1,2014,42,3,0,0,3,0,0,48,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,2,2014,34,3,1,0,2,0,0,40,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,3,2014,16,1,0,0,1,0,0,18,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,4,2014,15,1,0,0,1,0,0,17,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,5,2014,14,1,0,0,1,0,0,16,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,6,2014,42,3,1,0,2,0,0,48,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,7,2014,99,15,7,0,40,2,0,161,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,8,2014,209,45,15,0,31,3,0,300,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,9,2014,333,40,9,2,28,6,0,412,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,10,2014,335,55,16,1,28,6,0,435,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,11,2014,306,61,10,10,22,1,0,409,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,12,2014,417,69,13,2,25,5,0,526,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,13,2014,399,63,16,0,21,2,0,499,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,14,2014,380,60,16,0,25,12,0,481,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,15,2014,414,57,16,1,25,13,0,513,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,16,2014,503,54,6,0,28,24,0,591,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,17,2014,635,29,5,3,34,26,0,706,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,18,2014,600,32,4,0,35,24,0,671,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,19,2014,510,22,2,1,31,17,0,566,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,20,2014,374,26,5,1,22,5,0,428,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,21,2014,367,28,6,0,22,0,0,423,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,22,2014,259,20,4,0,16,0,0,299,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,23,2014,170,14,2,0,11,0,0,197,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,24,2014,97,8,1,0,6,0,0,112,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,1,2015,45,3,0,0,3,0,0,51,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,2,2015,37,3,1,0,2,0,0,43,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,3,2015,16,1,0,0,1,0,0,18,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,4,2015,15,1,0,0,1,0,0,17,2.0,0.0,0.0,0.0,29.0,5.0,2.0,50.0,,,E,1
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,5,2015,13,1,0,0,1,0,0,15,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,6,2015,40,3,1,0,2,0,0,46,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,7,2015,123,19,7,0,49,2,0,198,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,8,2015,231,62,11,1,26,4,0,331,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,9,2015,321,61,13,2,34,6,0,431,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,10,2015,326,57,15,1,31,6,0,430,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,11,2015,298,65,14,0,25,5,0,402,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,12,2015,372,76,23,1,26,5,0,498,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,13,2015,390,66,15,0,27,3,0,498,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,14,2015,388,67,16,0,25,9,0,496,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,15,2015,382,56,11,0,25,12,0,474,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,16,2015,441,60,11,0,27,11,0,539,9.0,0.0,0.0,0.0,4.0,3.0,2.0,40.0,,,E,1
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,17,2015,593,51,5,0,33,13,0,682,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,18,2015,602,40,2,0,35,19,0,679,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,19,2015,530,43,1,0,37,20,0,611,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,20,2015,486,33,7,1,29,5,0,556,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,21,2015,365,28,6,0,22,0,0,421,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,22,2015,276,21,4,0,17,0,0,318,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,23,2015,201,16,3,0,13,0,0,233,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,24,2015,88,7,1,0,5,0,0,101,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,1,2016,43,3,0,0,3,0,0,51,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,2,2016,33,2,1,0,2,0,0,43,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,3,2016,19,1,0,0,1,0,0,18,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,4,2016,11,1,0,0,1,0,0,17,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,5,2016,19,2,0,0,1,0,0,15,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,6,2016,33,2,1,0,2,0,0,46,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,7,2016,99,16,7,0,40,2,0,198,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,8,2016,221,59,11,1,27,4,0,331,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,9,2016,327,62,12,2,35,6,0,431,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,10,2016,318,56,15,1,30,6,0,430,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,11,2016,291,63,13,0,25,5,0,402,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,12,2016,386,79,24,1,27,5,0,498,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,13,2016,377,64,15,0,26,3,0,498,6.0,0.0,0.0,0.0,81.0,1.0,1.0,80.0,47227.0,3354.0,E,1
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,14,2016,352,61,15,0,23,9,0,496,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,15,2016,404,60,11,0,26,12,0,474,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,16,2016,493,68,13,0,30,11,0,539,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,17,2016,579,48,4,0,33,13,0,682,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,18,2016,584,38,2,0,34,19,0,679,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,19,2016,420,34,1,0,30,20,0,611,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,20,2016,444,30,6,1,26,5,0,556,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,21,2016,368,29,6,0,22,0,0,421,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,22,2016,277,21,4,0,17,0,0,318,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,23,2016,145,12,2,0,9,0,0,233,,,,,,,,,,,,0
A01,LAUTTASAAREN SILTA,25494426,6672169,2.0,24,2016,95,8,1,0,6,0,0,101,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,1,2011,116,6,1,2,7,0,0,132,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,2,2011,74,3,1,2,4,0,0,84,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,3,2011,48,2,0,1,3,0,0,54,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,4,2011,42,2,1,1,2,0,0,48,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,5,2011,54,3,0,1,3,0,0,61,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,6,2011,194,9,1,4,10,0,0,218,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,7,2011,846,279,42,27,95,4,0,1289,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,8,2011,2506,167,38,16,119,30,0,2846,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,9,2011,3294,128,24,12,128,29,0,3586,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,10,2011,1928,168,37,8,97,22,0,2238,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,11,2011,1091,178,30,6,63,22,0,1368,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,12,2011,1147,149,35,14,54,9,0,1399,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,13,2011,1209,121,42,24,70,9,0,1466,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,14,2011,1074,106,41,25,65,15,0,1311,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,15,2011,1055,129,45,22,84,15,0,1335,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,16,2011,1323,116,30,31,105,17,0,1605,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,17,2011,1700,85,24,28,119,25,0,1956,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,18,2011,1565,66,15,38,106,24,0,1790,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,19,2011,1223,62,17,17,93,44,0,1412,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,20,2011,1061,58,5,28,32,8,0,1184,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,21,2011,899,42,9,15,48,8,0,1013,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,22,2011,541,25,5,9,29,2,0,609,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,23,2011,321,16,3,6,18,1,0,364,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,24,2011,233,11,3,4,13,1,0,264,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,1,2012,107,5,1,2,6,0,0,121,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,2,2012,55,3,1,1,3,0,0,63,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,3,2012,32,1,0,1,2,0,0,36,3.0,0.0,0.0,0.0,99.0,13.0,2.0,80.0,43625.0,3148.0,E,1
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,4,2012,32,2,1,1,2,0,0,38,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,5,2012,42,2,0,1,2,0,0,47,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,6,2012,236,11,2,5,13,0,0,267,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,7,2012,939,324,50,31,114,4,0,1458,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,8,2012,2503,165,38,15,121,30,0,2842,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,9,2012,3008,116,22,11,117,29,0,3274,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,10,2012,1890,164,36,8,95,22,0,2193,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,11,2012,1086,177,30,6,63,22,0,1362,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,12,2012,1172,151,36,14,55,9,0,1428,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,13,2012,1166,117,40,23,69,9,0,1415,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,14,2012,1066,106,40,25,65,15,0,1302,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,15,2012,1024,125,43,22,82,15,0,1296,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,16,2012,1317,111,29,32,102,17,0,1591,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,17,2012,1570,79,22,26,110,25,0,1807,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,18,2012,1580,65,16,39,108,24,0,1808,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,19,2012,1260,65,18,18,96,44,0,1457,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,20,2012,946,52,5,25,28,8,0,1056,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,21,2012,737,34,7,12,39,8,0,829,3.0,0.0,3.0,2.0,6.0,6.0,2.0,80.0,43625.0,3148.0,E,1
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,22,2012,475,22,4,8,25,2,0,534,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,23,2012,332,16,3,6,18,1,0,375,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,24,2012,200,9,2,4,11,1,0,226,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,1,2013,159,8,1,2,9,0,0,179,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,2,2013,88,4,1,2,5,0,0,100,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,3,2013,98,4,0,2,6,0,0,110,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,4,2013,62,4,1,1,4,0,0,72,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,5,2013,80,4,0,2,4,0,0,90,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,6,2013,222,10,1,4,12,0,0,249,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,7,2013,890,308,48,31,110,4,0,1387,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,8,2013,2431,160,36,16,116,30,0,2759,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,9,2013,2871,113,21,11,113,29,0,3129,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,10,2013,2026,177,39,8,102,22,0,2352,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,11,2013,1212,197,34,6,70,22,0,1519,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,12,2013,1223,158,38,15,58,9,0,1492,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,13,2013,1200,120,41,24,70,9,0,1455,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,14,2013,1065,106,41,25,65,15,0,1302,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,15,2013,1086,133,46,23,87,15,0,1375,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,16,2013,1439,124,31,34,113,17,0,1741,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,17,2013,1648,83,23,28,116,25,0,1898,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,18,2013,1621,67,16,40,110,24,0,1854,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,19,2013,1391,71,20,20,106,44,0,1608,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,20,2013,831,46,4,22,25,8,0,928,6.0,0.0,0.0,0.0,6.0,6.0,3.0,80.0,43669.0,3135.0,E,1
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,21,2013,732,34,7,12,39,8,0,824,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,22,2013,577,27,5,10,31,2,0,650,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,23,2013,307,15,3,5,17,1,0,347,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,24,2013,208,10,2,4,11,1,0,235,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,1,2014,81,4,1,1,5,0,0,92,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,2,2014,56,2,1,1,3,0,0,63,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,3,2014,28,1,0,1,2,0,0,32,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,4,2014,23,1,0,0,1,0,0,25,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,5,2014,37,2,0,1,2,0,0,42,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,6,2014,211,10,1,4,11,0,0,237,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,7,2014,841,275,40,26,96,4,0,1278,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,8,2014,2387,151,21,8,108,24,0,2675,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,9,2014,2905,112,25,10,126,18,0,3178,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,10,2014,2309,161,35,19,107,13,0,2631,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,11,2014,1282,123,23,14,65,2,0,1507,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,12,2014,1249,138,27,39,53,3,0,1506,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,13,2014,1204,146,38,38,57,3,0,1483,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,14,2014,1060,117,21,41,94,3,0,1333,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,15,2014,1104,116,32,39,153,6,0,1444,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,16,2014,1347,137,32,67,173,3,0,1756,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,17,2014,1705,141,15,37,79,5,0,1977,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,18,2014,1563,155,34,73,131,3,0,1956,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,19,2014,1522,54,16,34,44,2,0,1670,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,20,2014,892,49,4,23,27,8,0,995,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,21,2014,738,35,7,12,39,8,0,831,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,22,2014,467,21,4,8,26,2,0,526,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,23,2014,291,14,2,5,16,1,0,328,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,24,2014,179,8,2,3,10,1,0,202,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,1,2015,73,4,1,1,4,0,0,83,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,2,2015,45,2,1,1,3,0,0,52,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,3,2015,27,1,0,1,2,0,0,31,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,4,2015,23,1,0,0,1,0,0,25,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,5,2015,44,2,0,1,2,0,0,49,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,6,2015,248,12,2,5,13,0,0,280,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,7,2015,951,322,49,31,114,4,0,1467,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,8,2015,2475,157,23,9,113,24,0,2777,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,9,2015,3145,120,26,11,134,18,0,3436,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,10,2015,2025,142,30,17,94,13,0,2308,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,11,2015,1254,121,23,14,63,2,0,1475,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,12,2015,1249,137,27,38,52,3,0,1503,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,13,2015,1190,144,37,37,56,3,0,1464,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,14,2015,1054,117,21,40,93,3,0,1325,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,15,2015,1055,112,30,37,147,6,0,1381,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,16,2015,1280,126,30,65,161,3,0,1662,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,17,2015,1610,132,14,35,76,5,0,1867,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,18,2015,1485,144,34,70,122,3,0,1855,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,19,2015,1408,50,15,31,40,2,0,1544,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,20,2015,966,53,5,25,29,8,0,1078,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,21,2015,787,36,8,13,41,8,0,885,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,22,2015,616,29,6,10,33,2,0,694,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,23,2015,270,13,2,5,15,1,0,305,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,24,2015,169,8,2,3,9,1,0,191,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,1,2016,72,4,1,1,4,0,0,83,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,2,2016,31,1,0,1,2,0,0,52,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,3,2016,21,1,0,0,1,0,0,31,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,4,2016,21,1,0,0,1,0,0,25,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,5,2016,43,2,0,1,2,0,0,49,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,6,2016,253,12,2,5,14,0,0,280,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,7,2016,1047,350,54,35,125,4,0,1467,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,8,2016,2697,172,24,11,124,24,0,2777,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,9,2016,3145,119,27,11,135,18,0,3436,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,10,2016,2172,152,32,19,101,13,0,2308,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,11,2016,1246,120,23,14,64,2,0,1475,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,12,2016,1206,133,26,37,51,3,0,1503,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,13,2016,1237,150,39,39,58,3,0,1464,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,14,2016,1151,127,23,44,101,3,0,1325,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,15,2016,1085,115,31,39,151,6,0,1381,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,16,2016,1393,140,32,72,176,3,0,1662,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,17,2016,1607,133,14,35,76,5,0,1867,,,,,,,,,,,,0
A02,LAPINLAHDEN SILTA,25494579,6672693,1.0,18,2016,1443,141,33,70,119,3,0,1855,,,,,,,,,,,,0
