piste,nimi,x_gk25,y_gk25,aika,vuosi,ha,pa,ka,ra,la,mp,rv,autot,road-usage-index,Onnett_id,Vuosi,Kk,Kuolleet,Loukkaant,Vakavuusko,Tunti,Ontyyppi,Onluokka,Osallkm,Nopraj,Kvl,Raskaskvl,Tietyö,Katuosoite,accident-index
C14,LAHDENVÄYLÄ,25504732,6684363,17,2016,4340,492,157,104,121,21,0,5382,4600,7431013,2016,5,0,0,0,17,8,6,2,100,72997.0,3881.0,E,LAHDENVÄYLÄ,2962
C14,LAHDENVÄYLÄ,25504732,6684363,17,2016,4340,492,157,104,121,21,0,5382,4600,7432253,2016,6,0,0,0,17,6,6,2,100,49831.0,2645.0,E,LAHDENVÄYLÄ,2964
C14,LAHDENVÄYLÄ,25504732,6684363,17,2016,4340,492,157,104,121,21,0,5382,4600,7160568,2016,1,0,0,0,17,13,2,2,50,4617.0,173.0,E,LAHDENVÄYLÄ,3173
C14,LAHDENVÄYLÄ,25504732,6684363,18,2016,3444,345,103,78,109,16,0,4232,4601,7256150,2016,4,0,1,2,18,7,6,3,100,46795.0,2963.0,E,LAHDENVÄYLÄ,2947
C14,LAHDENVÄYLÄ,25504732,6684363,18,2016,3444,345,103,78,109,16,0,4232,4601,7883804,2016,9,0,0,0,18,8,6,2,100,72997.0,3881.0,E,LAHDENVÄYLÄ,2953
C14,LAHDENVÄYLÄ,25504732,6684363,18,2016,3444,345,103,78,109,16,0,4232,4601,7864068,2016,8,0,0,0,18,6,6,4,100,72997.0,3881.0,E,LAHDENVÄYLÄ,2960
C14,LAHDENVÄYLÄ,25504732,6684363,20,2016,2183,259,37,66,56,11,0,2448,4603,7185941,2016,2,0,0,0,20,82,1,1,80,46795.0,2963.0,E,LAHDENVÄYLÄ,2951
C14,LAHDENVÄYLÄ,25504732,6684363,21,2016,1944,146,42,28,59,9,0,2092,4604,7477871,2016,7,0,0,0,21,81,1,1,100,46795.0,2963.0,E,LAHDENVÄYLÄ,2946
C15,PORVOONVÄYLÄ,25504666,6682350,2,2011,38,3,0,0,0,0,0,41,4609,6763241,2011,10,0,0,0,2,90,10,2,100,16183.0,1146.0,E,PORVOONVÄYLÄ,65
C15,PORVOONVÄYLÄ,25504666,6682350,5,2011,50,2,0,2,1,0,0,55,4612,6886485,2011,6,0,0,0,5,90,11,2,120,28313.0,2430.0,E,PORVOONVÄYLÄ,73
C15,PORVOONVÄYLÄ,25504666,6682350,6,2011,244,11,3,7,7,0,0,272,4613,6886099,2011,7,0,0,0,6,93,1,1,120,28313.0,2430.0,E,PORVOONVÄYLÄ,67
C15,PORVOONVÄYLÄ,25504666,6682350,6,2011,244,11,3,7,7,0,0,272,4613,6763258,2011,10,0,0,0,6,89,1,1,120,28313.0,2430.0,E,PORVOONVÄYLÄ,70
C15,PORVOONVÄYLÄ,25504666,6682350,8,2011,1559,154,28,67,14,12,0,1822,4615,6742865,2011,10,0,1,2,8,6,6,7,100,,,E,PORVOONVÄYLÄ,275
C15,PORVOONVÄYLÄ,25504666,6682350,9,2011,1305,121,33,48,11,15,0,1518,4616,6763458,2011,9,0,0,0,9,9,13,2,100,16183.0,1146.0,E,PORVOONVÄYLÄ,62
C15,PORVOONVÄYLÄ,25504666,6682350,9,2011,1305,121,33,48,11,15,0,1518,4616,6807769,2011,8,0,0,0,9,3,3,2,100,,,E,PORVOONVÄYLÄ,281
C15,PORVOONVÄYLÄ,25504666,6682350,11,2011,594,115,43,72,10,5,0,834,4618,6496541,2011,1,0,2,2,11,86,1,1,80,,,E,PORVOONVÄYLÄ,276
C15,PORVOONVÄYLÄ,25504666,6682350,12,2011,629,84,41,88,8,3,0,850,4619,6547903,2011,1,0,0,0,12,89,1,1,100,28313.0,2430.0,K,PORVOONVÄYLÄ,66
C15,PORVOONVÄYLÄ,25504666,6682350,14,2011,628,115,53,76,16,7,0,888,4621,6886035,2011,8,0,0,0,14,30,2,2,50,,,E,PORVOONVÄYLÄ,280
C15,PORVOONVÄYLÄ,25504666,6682350,15,2011,821,123,63,100,10,5,0,1117,4622,6542020,2011,1,0,0,0,15,83,1,1,100,13920.0,835.0,E,PORVOONVÄYLÄ,274
C15,PORVOONVÄYLÄ,25504666,6682350,15,2011,821,123,63,100,10,5,0,1117,4622,6815487,2011,9,0,0,0,15,8,6,2,50,,,E,PORVOONVÄYLÄ,278
C15,PORVOONVÄYLÄ,25504666,6682350,16,2011,1319,173,50,82,11,7,0,1635,4623,6615437,2011,3,0,1,2,16,83,1,1,100,16183.0,1146.0,E,PORVOONVÄYLÄ,59
C15,PORVOONVÄYLÄ,25504666,6682350,16,2011,1319,173,50,82,11,7,0,1635,4623,6654540,2011,3,0,0,0,16,82,1,1,100,16183.0,1146.0,E,PORVOONVÄYLÄ,60
C15,PORVOONVÄYLÄ,25504666,6682350,16,2011,1319,173,50,82,11,7,0,1635,4623,6694026,2011,12,0,0,0,16,94,13,7,100,28313.0,2430.0,E,PORVOONVÄYLÄ,71
C15,PORVOONVÄYLÄ,25504666,6682350,18,2011,1279,100,39,53,16,10,0,1487,4625,6683030,2011,12,0,0,0,18,9,13,2,100,16183.0,1146.0,E,PORVOONVÄYLÄ,61
C15,PORVOONVÄYLÄ,25504666,6682350,18,2011,1279,100,39,53,16,10,0,1487,4625,6839681,2011,4,0,1,2,18,83,1,1,120,28313.0,2430.0,E,PORVOONVÄYLÄ,69
C15,PORVOONVÄYLÄ,25504666,6682350,18,2011,1279,100,39,53,16,10,0,1487,4625,6791842,2011,9,0,0,0,18,6,6,2,50,,,E,PORVOONVÄYLÄ,279
C15,PORVOONVÄYLÄ,25504666,6682350,20,2011,665,32,10,43,6,0,0,756,4627,6713063,2011,11,0,0,0,20,81,1,1,100,16183.0,1146.0,E,PORVOONVÄYLÄ,64
C15,PORVOONVÄYLÄ,25504666,6682350,20,2011,665,32,10,43,6,0,0,756,4627,6763187,2011,10,0,0,0,20,81,1,1,120,28313.0,2430.0,E,PORVOONVÄYLÄ,72
C15,PORVOONVÄYLÄ,25504666,6682350,21,2011,545,24,9,21,11,0,0,610,4628,6880704,2011,8,0,0,0,21,99,13,1,120,16183.0,1146.0,E,PORVOONVÄYLÄ,63
C15,PORVOONVÄYLÄ,25504666,6682350,23,2011,206,10,2,9,4,0,0,231,4630,6900425,2011,7,0,1,2,23,85,1,1,120,28313.0,2430.0,E,PORVOONVÄYLÄ,68
C15,PORVOONVÄYLÄ,25504666,6682350,1,2012,54,2,1,2,2,0,0,61,4632,6655197,2012,1,0,0,0,1,81,1,1,100,28766.0,2408.0,E,PORVOONVÄYLÄ,417
C15,PORVOONVÄYLÄ,25504666,6682350,5,2012,46,2,0,2,1,0,0,51,4636,6648960,2012,3,0,1,2,5,91,13,2,100,28766.0,2408.0,E,PORVOONVÄYLÄ,416
C15,PORVOONVÄYLÄ,25504666,6682350,7,2012,1067,71,27,56,4,0,0,1225,4638,6649382,2012,11,0,0,0,7,6,6,4,100,16866.0,1224.0,E,PORVOONVÄYLÄ,406
C15,PORVOONVÄYLÄ,25504666,6682350,7,2012,1067,71,27,56,4,0,0,1225,4638,6625062,2012,1,0,0,0,7,82,1,1,100,12356.0,894.0,E,PORVOONVÄYLÄ,699
C15,PORVOONVÄYLÄ,25504666,6682350,8,2012,1546,154,28,67,14,12,0,1809,4639,6631563,2012,11,0,0,0,8,82,1,1,100,16866.0,1224.0,E,PORVOONVÄYLÄ,405
C15,PORVOONVÄYLÄ,25504666,6682350,9,2012,1432,133,36,52,11,15,0,1664,4640,6473839,2012,2,0,0,0,9,6,6,2,100,16866.0,1224.0,E,PORVOONVÄYLÄ,408
C15,PORVOONVÄYLÄ,25504666,6682350,9,2012,1432,133,36,52,11,15,0,1664,4640,6473823,2012,2,0,0,0,9,89,1,1,100,16866.0,1224.0,E,PORVOONVÄYLÄ,409
C15,PORVOONVÄYLÄ,25504666,6682350,9,2012,1432,133,36,52,11,15,0,1664,4640,6475451,2012,2,0,1,2,9,7,6,2,100,16866.0,1224.0,E,PORVOONVÄYLÄ,412
C15,PORVOONVÄYLÄ,25504666,6682350,9,2012,1432,133,36,52,11,15,0,1664,4640,6548443,2012,2,0,0,0,9,95,1,1,100,28766.0,2408.0,E,PORVOONVÄYLÄ,414
C15,PORVOONVÄYLÄ,25504666,6682350,10,2012,848,93,42,77,14,3,0,1074,4641,6821303,2012,6,0,0,0,10,99,13,2,80,12886.0,1127.0,E,PORVOONVÄYLÄ,704
C15,PORVOONVÄYLÄ,25504666,6682350,11,2012,604,117,44,73,10,5,0,848,4642,6516940,2012,1,0,0,0,11,81,1,1,100,28766.0,2408.0,E,PORVOONVÄYLÄ,413
C15,PORVOONVÄYLÄ,25504666,6682350,13,2012,638,92,41,79,12,5,0,862,4644,6548758,2012,11,0,0,0,13,83,1,1,100,28766.0,2408.0,E,PORVOONVÄYLÄ,415
C15,PORVOONVÄYLÄ,25504666,6682350,13,2012,638,92,41,79,12,5,0,862,4644,6475456,2012,2,0,0,0,13,6,6,2,80,12886.0,1127.0,E,PORVOONVÄYLÄ,701
C15,PORVOONVÄYLÄ,25504666,6682350,15,2012,777,117,59,95,10,5,0,1058,4646,6663693,2012,1,0,0,0,15,4,3,2,100,28766.0,2408.0,E,PORVOONVÄYLÄ,418
C15,PORVOONVÄYLÄ,25504666,6682350,19,2012,823,69,17,28,23,6,0,960,4650,6806788,2012,9,0,1,2,19,80,1,1,100,16866.0,1224.0,E,PORVOONVÄYLÄ,411
C15,PORVOONVÄYLÄ,25504666,6682350,22,2012,541,25,7,20,14,0,0,607,4653,6820863,2012,9,0,0,0,22,9,13,2,100,16866.0,1224.0,E,PORVOONVÄYLÄ,407
C15,PORVOONVÄYLÄ,25504666,6682350,10,2013,816,90,41,75,14,3,0,1036,4665,6681629,2013,12,0,0,0,10,81,1,1,100,28967.0,2374.0,E,PORVOONVÄYLÄ,799
C15,PORVOONVÄYLÄ,25504666,6682350,14,2013,669,123,57,79,18,7,0,946,4669,6613781,2013,2,0,0,0,14,81,1,1,100,16708.0,1121.0,E,PORVOONVÄYLÄ,794
C15,PORVOONVÄYLÄ,25504666,6682350,16,2013,1375,180,54,89,11,7,0,1709,4671,6694829,2013,4,0,0,0,16,83,1,1,120,28967.0,2374.0,E,PORVOONVÄYLÄ,796
C15,PORVOONVÄYLÄ,25504666,6682350,16,2013,1375,180,54,89,11,7,0,1709,4671,6914734,2013,6,0,1,2,16,81,1,1,120,28967.0,2374.0,E,PORVOONVÄYLÄ,797
C15,PORVOONVÄYLÄ,25504666,6682350,16,2013,1375,180,54,89,11,7,0,1709,4671,6524625,2013,3,0,0,0,16,80,1,1,80,12886.0,1127.0,E,PORVOONVÄYLÄ,1052
C15,PORVOONVÄYLÄ,25504666,6682350,17,2013,1599,136,48,45,19,11,0,1847,4672,6665639,2013,3,0,0,0,17,85,1,1,100,16708.0,1121.0,E,PORVOONVÄYLÄ,795
C15,PORVOONVÄYLÄ,25504666,6682350,17,2013,1599,136,48,45,19,11,0,1847,4672,6584560,2013,2,0,0,0,17,84,1,1,100,28967.0,2374.0,E,PORVOONVÄYLÄ,798
C15,PORVOONVÄYLÄ,25504666,6682350,24,2013,116,4,2,7,2,0,0,131,4679,6784352,2013,5,0,0,0,24,90,10,2,100,12886.0,1127.0,E,PORVOONVÄYLÄ,1051
C15,PORVOONVÄYLÄ,25504666,6682350,2,2014,43,3,0,0,0,0,0,46,4681,6475774,2014,1,0,0,0,2,86,1,1,50,3546.0,89.0,E,PORVOONVÄYLÄ,1390
C15,PORVOONVÄYLÄ,25504666,6682350,7,2014,1078,71,27,59,4,0,0,1239,4686,6712271,2014,1,0,1,2,7,89,1,1,100,28676.0,1966.0,E,PORVOONVÄYLÄ,1144
C15,PORVOONVÄYLÄ,25504666,6682350,8,2014,1502,151,28,67,14,4,0,1762,4687,6771987,2014,9,0,0,0,8,6,6,2,100,16932.0,1095.0,E,PORVOONVÄYLÄ,1143
C15,PORVOONVÄYLÄ,25504666,6682350,18,2014,1250,98,39,53,18,13,0,1458,4697,6736355,2014,10,0,0,0,18,80,1,1,120,28676.0,1966.0,E,PORVOONVÄYLÄ,1146
C15,PORVOONVÄYLÄ,25504666,6682350,18,2014,1250,98,39,53,18,13,0,1458,4697,6664793,2014,2,0,0,0,18,4,3,2,80,13028.0,1118.0,E,PORVOONVÄYLÄ,1387
C15,PORVOONVÄYLÄ,25504666,6682350,24,2014,120,4,2,8,2,0,0,136,4703,6744604,2014,5,0,0,0,24,81,1,1,120,28676.0,1966.0,E,PORVOONVÄYLÄ,1145
C15,PORVOONVÄYLÄ,25504666,6682350,5,2015,50,2,0,2,1,0,0,55,4708,6646259,2015,10,0,1,2,5,81,1,1,120,29049.0,1940.0,E,PORVOONVÄYLÄ,2123
C15,PORVOONVÄYLÄ,25504666,6682350,6,2015,250,11,2,7,7,0,0,277,4709,6621672,2015,10,0,1,2,6,81,1,1,120,29049.0,1940.0,E,PORVOONVÄYLÄ,2114
C15,PORVOONVÄYLÄ,25504666,6682350,7,2015,1114,75,27,56,4,0,0,1276,4710,6621674,2015,10,0,0,0,7,83,13,2,100,17124.0,1134.0,E,PORVOONVÄYLÄ,2109
C15,PORVOONVÄYLÄ,25504666,6682350,7,2015,1114,75,27,56,4,0,0,1276,4710,6783902,2015,6,0,1,2,7,83,1,1,50,17124.0,1134.0,E,PORVOONVÄYLÄ,2112
C15,PORVOONVÄYLÄ,25504666,6682350,7,2015,1114,75,27,56,4,0,0,1276,4710,6611420,2015,3,0,0,0,7,99,13,2,120,29049.0,1940.0,E,PORVOONVÄYLÄ,2115
C15,PORVOONVÄYLÄ,25504666,6682350,8,2015,1449,148,26,69,13,4,0,1705,4711,6621466,2015,10,0,1,2,8,80,1,1,100,17124.0,1134.0,E,PORVOONVÄYLÄ,2110
C15,PORVOONVÄYLÄ,25504666,6682350,8,2015,1449,148,26,69,13,4,0,1705,4711,6613079,2015,10,0,1,2,8,81,1,1,120,29049.0,1940.0,E,PORVOONVÄYLÄ,2116
C15,PORVOONVÄYLÄ,25504666,6682350,10,2015,747,84,38,70,13,7,0,952,4713,6818690,2015,6,0,1,2,10,89,1,1,120,29049.0,1940.0,E,PORVOONVÄYLÄ,2118
C15,PORVOONVÄYLÄ,25504666,6682350,10,2015,747,84,38,70,13,7,0,952,4713,6867670,2015,8,0,0,0,10,80,1,1,120,29049.0,1940.0,E,PORVOONVÄYLÄ,2120
C15,PORVOONVÄYLÄ,25504666,6682350,11,2015,517,103,36,63,9,4,0,728,4714,6651497,2015,1,0,0,0,11,80,1,1,80,3527.0,151.0,E,PORVOONVÄYLÄ,2368
C15,PORVOONVÄYLÄ,25504666,6682350,15,2015,760,115,57,92,9,6,0,1033,4718,6586166,2015,2,0,0,0,15,80,1,1,100,29049.0,1940.0,E,PORVOONVÄYLÄ,2117
C15,PORVOONVÄYLÄ,25504666,6682350,15,2015,760,115,57,92,9,6,0,1033,4718,6903738,2015,7,0,0,0,15,4,3,2,120,29049.0,1940.0,E,PORVOONVÄYLÄ,2119
C15,PORVOONVÄYLÄ,25504666,6682350,16,2015,1260,167,49,80,11,8,0,1567,4719,6892648,2015,8,0,0,0,16,81,1,1,120,29049.0,1940.0,E,PORVOONVÄYLÄ,2121
C15,PORVOONVÄYLÄ,25504666,6682350,17,2015,1621,138,47,44,19,10,0,1869,4720,6492924,2015,1,0,0,0,17,90,12,2,100,29049.0,1940.0,E,PORVOONVÄYLÄ,2113
C15,PORVOONVÄYLÄ,25504666,6682350,18,2015,1369,109,43,61,19,13,0,1601,4721,6578018,2015,12,0,0,0,18,94,13,2,80,17124.0,1134.0,E,PORVOONVÄYLÄ,2107
C15,PORVOONVÄYLÄ,25504666,6682350,19,2015,847,68,16,26,21,13,0,978,4722,6611468,2015,2,0,0,0,19,4,3,2,100,17124.0,1134.0,E,PORVOONVÄYLÄ,2108
C15,PORVOONVÄYLÄ,25504666,6682350,20,2015,696,33,9,46,5,0,0,789,4723,6793932,2015,9,0,0,0,20,30,2,2,50,3546.0,89.0,E,PORVOONVÄYLÄ,2369
C15,PORVOONVÄYLÄ,25504666,6682350,21,2015,549,25,9,21,11,0,0,615,4724,6628266,2015,1,0,0,0,21,83,1,1,100,12492.0,887.0,E,PORVOONVÄYLÄ,2367
C15,PORVOONVÄYLÄ,25504666,6682350,22,2015,538,25,8,20,14,0,0,605,4725,6682484,2015,4,0,0,0,22,90,11,2,120,29049.0,1940.0,E,PORVOONVÄYLÄ,2122
C15,PORVOONVÄYLÄ,25504666,6682350,4,2016,27,2,0,1,0,0,0,39,4731,7910881,2016,11,0,0,0,4,84,1,1,80,12095.0,822.0,E,PORVOONVÄYLÄ,3183
C15,PORVOONVÄYLÄ,25504666,6682350,5,2016,52,2,0,2,1,0,0,55,4732,7161954,2016,1,0,0,0,5,84,1,1,80,3527.0,151.0,E,PORVOONVÄYLÄ,3185
C15,PORVOONVÄYLÄ,25504666,6682350,6,2016,278,13,3,7,7,0,0,277,4733,7255805,2016,4,0,0,0,6,81,1,1,120,30556.0,1875.0,E,PORVOONVÄYLÄ,2972
C15,PORVOONVÄYLÄ,25504666,6682350,7,2016,1131,79,29,56,4,0,0,1276,4734,7899341,2016,10,0,0,0,7,80,1,1,100,17063.0,1048.0,E,PORVOONVÄYLÄ,2967
C15,PORVOONVÄYLÄ,25504666,6682350,7,2016,1131,79,29,56,4,0,0,1276,4734,7256042,2016,4,0,0,0,7,81,1,1,120,30556.0,1875.0,E,PORVOONVÄYLÄ,2968
C15,PORVOONVÄYLÄ,25504666,6682350,9,2016,1314,124,34,49,11,2,0,1483,4736,7898673,2016,10,0,0,0,9,7,6,2,100,17063.0,1048.0,E,PORVOONVÄYLÄ,2966
C15,PORVOONVÄYLÄ,25504666,6682350,13,2016,619,90,39,78,11,4,0,839,4740,7864255,2016,8,0,0,0,13,82,1,1,100,3527.0,151.0,E,PORVOONVÄYLÄ,3184
C15,PORVOONVÄYLÄ,25504666,6682350,15,2016,775,117,59,95,10,6,0,1033,4742,7477472,2016,7,0,1,2,15,81,13,2,120,30556.0,1875.0,E,PORVOONVÄYLÄ,2970
C15,PORVOONVÄYLÄ,25504666,6682350,17,2016,1574,131,46,44,19,10,0,1869,4744,7430182,2016,5,0,0,0,17,1,3,2,120,30556.0,1875.0,E,PORVOONVÄYLÄ,2969
C16,LÄNSIMÄENTIE,25505936,6680849,19,2011,752,84,7,1,14,6,0,858,4770,6572065,2011,12,0,0,0,19,8,6,2,60,12896.0,672.0,E,LÄNSIMÄENTIE,227
C16,LÄNSIMÄENTIE,25505936,6680849,18,2013,788,90,18,0,39,5,0,935,4817,6674543,2013,12,0,0,0,18,30,2,2,60,13219.0,682.0,E,LÄNSIMÄENTIE,1017
C16,LÄNSIMÄENTIE,25505936,6680849,12,2014,397,65,20,0,16,1,0,498,4835,6791128,2014,10,0,0,0,12,13,1,1,50,,,E,LÄNSIMÄENTIE,1947
C16,LÄNSIMÄENTIE,25505936,6680849,14,2014,427,84,19,0,18,0,0,548,4837,6688620,2014,3,0,0,0,14,49,4,2,40,,,E,LÄNSIMÄENTIE,1883
C16,LÄNSIMÄENTIE,25505936,6680849,14,2014,427,84,19,0,18,0,0,548,4837,6924522,2014,7,0,0,0,14,31,7,2,60,,,E,LÄNSIMÄENTIE,2044
C16,LÄNSIMÄENTIE,25505936,6680849,16,2014,821,139,21,0,34,5,0,1015,4839,6810664,2014,8,0,1,2,16,49,4,3,50,,,E,LÄNSIMÄENTIE,1954
C16,LÄNSIMÄENTIE,25505936,6680849,16,2014,821,139,21,0,34,5,0,1015,4839,6867189,2014,9,0,0,0,16,31,2,2,50,,,E,LÄNSIMÄENTIE,1994
C16,LÄNSIMÄENTIE,25505936,6680849,17,2014,959,106,19,0,33,5,0,1117,4840,6912115,2014,7,0,0,0,17,6,6,2,50,,,E,LÄNSIMÄENTIE,2020
C16,LÄNSIMÄENTIE,25505936,6680849,18,2014,786,93,18,0,40,5,0,937,4841,6769061,2014,4,0,0,0,18,30,2,2,50,,,E,LÄNSIMÄENTIE,1931
C16,LÄNSIMÄENTIE,25505936,6680849,20,2014,604,46,8,4,12,2,0,674,4843,6912206,2014,7,0,0,0,20,31,2,2,50,,,E,LÄNSIMÄENTIE,2024
C16,LÄNSIMÄENTIE,25505936,6680849,21,2014,501,29,12,0,17,2,0,559,4844,6660443,2014,12,0,0,0,21,80,1,1,50,,,E,LÄNSIMÄENTIE,1852
C16,LÄNSIMÄENTIE,25505936,6680849,21,2014,501,29,12,0,17,2,0,559,4844,6810709,2014,8,0,0,0,21,6,6,2,50,,,E,LÄNSIMÄENTIE,1958
C16,LÄNSIMÄENTIE,25505936,6680849,23,2014,231,16,4,0,6,2,0,257,4846,6621827,2014,3,0,0,0,23,80,1,1,50,,,E,LÄNSIMÄENTIE,1829
C16,LÄNSIMÄENTIE,25505936,6680849,3,2015,35,2,0,0,0,0,0,37,4850,6814152,2015,7,0,2,2,3,86,1,1,50,,,E,LÄNSIMÄENTIE,2836
C16,LÄNSIMÄENTIE,25505936,6680849,12,2015,400,67,20,0,15,1,0,502,4859,6718325,2015,11,0,0,0,12,8,6,2,50,,,E,LÄNSIMÄENTIE,2766
C16,LÄNSIMÄENTIE,25505936,6680849,14,2015,426,84,19,0,18,0,0,547,4861,6810459,2015,6,0,0,0,14,99,13,1,50,,,E,LÄNSIMÄENTIE,2814
C16,LÄNSIMÄENTIE,25505936,6680849,16,2015,884,147,24,0,37,5,0,1092,4863,6763733,2015,11,0,0,0,16,6,6,5,60,14932.0,832.0,E,LÄNSIMÄENTIE,2333
C16,LÄNSIMÄENTIE,25505936,6680849,19,2015,600,104,8,0,35,3,0,747,4866,6791191,2015,6,0,0,0,19,80,13,0,50,,,E,LÄNSIMÄENTIE,2811
C16,LÄNSIMÄENTIE,25505936,6680849,10,2016,398,83,22,1,18,3,0,530,4881,7159779,2016,1,0,0,0,10,40,13,2,50,,,E,LÄNSIMÄENTIE,3510
C16,LÄNSIMÄENTIE,25505936,6680849,17,2016,1226,137,25,0,44,5,0,1143,4888,7863920,2016,8,0,0,0,17,8,6,2,60,15261.0,812.0,E,LÄNSIMÄENTIE,3146
C17,ITÄVÄYLÄ,25507426,6680138,6,2011,403,36,12,6,7,0,0,464,4901,6913438,2011,7,0,0,0,6,86,1,1,40,12896.0,672.0,K,ITÄVÄYLÄ,220
C17,ITÄVÄYLÄ,25507426,6680138,9,2011,652,81,23,7,13,9,0,776,4904,6786770,2011,8,0,0,0,9,4,3,2,60,12896.0,672.0,E,ITÄVÄYLÄ,210
C17,ITÄVÄYLÄ,25507426,6680138,9,2011,652,81,23,7,13,9,0,776,4904,6662971,2011,3,0,0,0,9,8,6,2,60,12896.0,672.0,E,ITÄVÄYLÄ,230
C17,ITÄVÄYLÄ,25507426,6680138,11,2011,442,98,40,13,17,7,0,610,4906,6547664,2011,1,0,0,0,11,40,4,2,50,12896.0,672.0,E,ITÄVÄYLÄ,228
C17,ITÄVÄYLÄ,25507426,6680138,12,2011,477,85,33,13,10,16,0,618,4907,6903921,2011,7,0,0,0,12,8,6,2,60,12896.0,672.0,E,ITÄVÄYLÄ,211
C17,ITÄVÄYLÄ,25507426,6680138,12,2011,477,85,33,13,10,16,0,618,4907,6785628,2011,8,0,0,0,12,8,6,2,60,12207.0,407.0,E,ITÄVÄYLÄ,231
C17,ITÄVÄYLÄ,25507426,6680138,13,2011,468,71,29,10,10,17,0,588,4908,6654435,2011,12,0,0,0,13,6,6,2,50,12896.0,672.0,E,ITÄVÄYLÄ,204
C17,ITÄVÄYLÄ,25507426,6680138,13,2011,468,71,29,10,10,17,0,588,4908,6792121,2011,5,0,0,0,13,8,6,2,50,12896.0,672.0,E,ITÄVÄYLÄ,212
C17,ITÄVÄYLÄ,25507426,6680138,13,2011,468,71,29,10,10,17,0,588,4908,6863501,2011,5,0,1,2,13,62,9,2,60,12896.0,672.0,E,ITÄVÄYLÄ,221
C17,ITÄVÄYLÄ,25507426,6680138,14,2011,584,103,37,13,14,9,0,751,4909,6654816,2011,11,0,0,0,14,2,3,2,60,12896.0,672.0,E,ITÄVÄYLÄ,214
C17,ITÄVÄYLÄ,25507426,6680138,15,2011,779,123,47,14,17,18,0,980,4910,6713070,2011,12,0,0,0,15,96,13,2,50,12896.0,672.0,E,ITÄVÄYLÄ,206
C17,ITÄVÄYLÄ,25507426,6680138,15,2011,779,123,47,14,17,18,0,980,4910,6815509,2011,6,0,0,0,15,30,2,2,60,12896.0,672.0,E,ITÄVÄYLÄ,217
C17,ITÄVÄYLÄ,25507426,6680138,16,2011,1136,165,35,8,20,39,0,1364,4911,6815234,2011,9,0,0,0,16,9,13,2,60,44675.0,2406.0,E,ITÄVÄYLÄ,164
C17,ITÄVÄYLÄ,25507426,6680138,16,2011,1136,165,35,8,20,39,0,1364,4911,6504023,2011,2,0,0,0,16,7,6,2,60,12896.0,672.0,E,ITÄVÄYLÄ,207
C17,ITÄVÄYLÄ,25507426,6680138,16,2011,1136,165,35,8,20,39,0,1364,4911,6863138,2011,9,0,0,0,16,8,6,3,60,12896.0,672.0,E,ITÄVÄYLÄ,208
C17,ITÄVÄYLÄ,25507426,6680138,16,2011,1136,165,35,8,20,39,0,1364,4911,6886034,2011,8,0,0,0,16,6,6,3,60,12896.0,672.0,E,ITÄVÄYLÄ,219
C17,ITÄVÄYLÄ,25507426,6680138,16,2011,1136,165,35,8,20,39,0,1364,4911,6607902,2011,3,0,0,0,16,8,6,4,60,12896.0,672.0,E,ITÄVÄYLÄ,222
C17,ITÄVÄYLÄ,25507426,6680138,16,2011,1136,165,35,8,20,39,0,1364,4911,6886527,2011,5,0,0,0,16,2,3,2,50,12896.0,672.0,E,ITÄVÄYLÄ,223
C17,ITÄVÄYLÄ,25507426,6680138,16,2011,1136,165,35,8,20,39,0,1364,4911,6736775,2011,11,0,0,0,16,8,6,2,60,12896.0,672.0,E,ITÄVÄYLÄ,225
C17,ITÄVÄYLÄ,25507426,6680138,17,2011,1198,132,14,6,18,39,0,1368,4912,6881186,2011,7,0,0,0,17,2,3,2,50,12896.0,672.0,E,ITÄVÄYLÄ,203
C17,ITÄVÄYLÄ,25507426,6680138,17,2011,1198,132,14,6,18,39,0,1368,4912,6583400,2011,12,0,0,0,17,91,13,3,60,12896.0,672.0,E,ITÄVÄYLÄ,213
C17,ITÄVÄYLÄ,25507426,6680138,17,2011,1198,132,14,6,18,39,0,1368,4912,6691059,2011,11,0,0,0,17,6,6,3,60,12896.0,672.0,E,ITÄVÄYLÄ,215
C17,ITÄVÄYLÄ,25507426,6680138,17,2011,1198,132,14,6,18,39,0,1368,4912,6506925,2011,1,0,0,0,17,53,4,2,60,12896.0,672.0,E,ITÄVÄYLÄ,218
C17,ITÄVÄYLÄ,25507426,6680138,17,2011,1198,132,14,6,18,39,0,1368,4912,6523203,2011,2,0,0,0,17,7,6,2,60,12896.0,672.0,E,ITÄVÄYLÄ,229
C17,ITÄVÄYLÄ,25507426,6680138,18,2011,938,85,17,4,16,43,0,1060,4913,6582733,2011,1,0,1,2,18,29,5,3,60,12896.0,672.0,E,ITÄVÄYLÄ,216
C17,ITÄVÄYLÄ,25507426,6680138,18,2011,938,85,17,4,16,43,0,1060,4913,6785289,2011,4,0,1,2,18,8,6,3,60,12896.0,672.0,E,ITÄVÄYLÄ,224
C17,ITÄVÄYLÄ,25507426,6680138,18,2011,938,85,17,4,16,43,0,1060,4913,6887257,2011,8,0,2,2,18,8,6,2,60,12896.0,672.0,E,ITÄVÄYLÄ,226
C17,ITÄVÄYLÄ,25507426,6680138,20,2011,647,58,22,5,10,13,0,742,4915,6863594,2011,4,0,0,0,20,6,6,2,50,12896.0,672.0,E,ITÄVÄYLÄ,209
